,lncrna,gene,correlation,p_value,regulation_type,strength
28553,lncRNA_3911,FUN_022688,-0.35138812287058996,0.026193046078984573,repression,0.35138812287058996
28554,lncRNA_37337,FUN_022688,0.3249299907228729,0.04078051095450623,activation,0.3249299907228729
28555,lncRNA_27861,FUN_022688,0.4411242643283823,0.004383170175889814,activation,0.4411242643283823
28556,lncRNA_172,FUN_022688,-0.3447268654869764,0.029378499536023634,repression,0.3447268654869764
28557,lncRNA_21206,FUN_022688,-0.491363136878269,0.001283234554344558,repression,0.491363136878269
28558,lncRNA_36837,FUN_022688,0.44175221437431866,0.004321152897544389,activation,0.44175221437431866
28559,lncRNA_36250,FUN_022688,-0.328456977944283,0.03852051273489203,repression,0.328456977944283
28560,lncRNA_35343,FUN_022688,0.34660720526915684,0.02844851393277777,activation,0.34660720526915684
28561,lncRNA_3319,FUN_022688,0.4056606932597921,0.009404504768598691,activation,0.4056606932597921
28562,lncRNA_38447,FUN_022688,-0.32475529391354957,0.04089519618270191,repression,0.32475529391354957
28563,lncRNA_27185,FUN_022688,0.5655760758689217,0.00014294103878516602,activation,0.5655760758689217
28564,lncRNA_1176,FUN_022688,-0.3199863604846641,0.04412860996513043,repression,0.3199863604846641
28565,lncRNA_48067,FUN_022688,0.377525479002778,0.016323941089094282,activation,0.377525479002778
28566,lncRNA_38457,FUN_022688,0.41381126785741934,0.007946424019555384,activation,0.41381126785741934
28567,lncRNA_9551,FUN_022688,0.3381613468126042,0.032824607329351004,activation,0.3381613468126042
28568,lncRNA_2767,FUN_022688,-0.36213570244438553,0.021660064639649045,repression,0.36213570244438553
28569,lncRNA_26584,FUN_022688,0.42571744466196776,0.00616723530456335,activation,0.42571744466196776
28570,lncRNA_127,FUN_022688,0.4173893644537098,0.007370454170836973,activation,0.4173893644537098
28571,lncRNA_14769,FUN_022688,-0.3190728648215977,0.04477099275726485,repression,0.3190728648215977
28572,lncRNA_26003,FUN_022688,0.4429753268210342,0.004202544796045881,activation,0.4429753268210342
28573,lncRNA_6416,FUN_022688,0.48767608129495243,0.0014133182948714471,activation,0.48767608129495243
28574,lncRNA_52161,FUN_017749,0.5289037726083536,0.0004503222558795015,activation,0.5289037726083536
28575,lncRNA_44731,FUN_017749,0.3780622292142316,0.016159926700725302,activation,0.3780622292142316
28576,lncRNA_1290,FUN_017749,0.42275014009014683,0.006574875083096695,activation,0.42275014009014683
28577,lncRNA_32638,FUN_017749,0.3396657123387407,0.032007030772057736,activation,0.3396657123387407
28578,lncRNA_18607,FUN_017749,0.3631098070657662,0.021283809017087228,activation,0.3631098070657662
28579,lncRNA_47058,FUN_017749,0.6932072687319779,7.125419335312365e-07,activation,0.6932072687319779
28580,lncRNA_30710,FUN_017749,0.6877490893739716,9.436148523206969e-07,activation,0.6877490893739716
28581,lncRNA_44612,FUN_017749,0.7425085907151528,4.138655436793143e-08,activation,0.7425085907151528
28582,lncRNA_2097,FUN_017749,0.7493601954276711,2.6487404228114563e-08,activation,0.7493601954276711
28583,lncRNA_53526,FUN_017749,0.529896631456791,0.00043729103059577084,activation,0.529896631456791
28584,lncRNA_11185,FUN_017749,0.8337172201167056,2.4151295588188226e-11,activation,0.8337172201167056
28585,lncRNA_37030,FUN_017749,0.37524831290782995,0.017035468372329023,activation,0.37524831290782995
28586,lncRNA_16540,FUN_017749,0.7527072875137218,2.1188425940771004e-08,activation,0.7527072875137218
28587,lncRNA_3594,FUN_017749,0.4941866526472638,0.0011909042481358088,activation,0.4941866526472638
28588,lncRNA_12204,FUN_017749,0.4893699149831912,0.0013521763371917499,activation,0.4893699149831912
28589,lncRNA_19076,FUN_017749,0.5215962458920447,0.0005574316171039416,activation,0.5215962458920447
28590,lncRNA_51462,FUN_017749,0.46064354346206304,0.002779305959831538,activation,0.46064354346206304
28591,lncRNA_23635,FUN_017749,0.3205225856263947,0.04375502028489651,activation,0.3205225856263947
28592,lncRNA_24786,FUN_017749,0.6357744568463211,1.0420075430594774e-05,activation,0.6357744568463211
28593,lncRNA_13113,FUN_017749,0.4320292874243411,0.005372149855429199,activation,0.4320292874243411
28594,lncRNA_50276,FUN_017749,0.47400722082404445,0.002003136603391011,activation,0.47400722082404445
28595,lncRNA_54061,FUN_017749,0.5902349169236638,6.104645381850578e-05,activation,0.5902349169236638
28596,lncRNA_25167,FUN_017749,0.3867423898217972,0.013694443726275792,activation,0.3867423898217972
28597,lncRNA_49932,FUN_017749,0.500290623722328,0.0010111547187579475,activation,0.500290623722328
28598,lncRNA_14005,FUN_017749,0.5802486472276109,8.687242212139293e-05,activation,0.5802486472276109
28599,lncRNA_15088,FUN_017749,0.3996823048811124,0.010614433864535184,activation,0.3996823048811124
28600,lncRNA_4957,FUN_017749,0.3311007166854281,0.036894344311004586,activation,0.3311007166854281
28601,lncRNA_12117,FUN_017749,0.5466350797178602,0.0002628658066471773,activation,0.5466350797178602
28602,lncRNA_55104,FUN_017749,0.7225254790391228,1.4101739414462407e-07,activation,0.7225254790391228
28603,lncRNA_22720,FUN_017749,0.7205450870273828,1.58326213745731e-07,activation,0.7205450870273828
28604,lncRNA_33251,FUN_017749,0.3672412523189852,0.019748166761342983,activation,0.3672412523189852
28605,lncRNA_33619,FUN_017749,0.37926369893059875,0.01579782607708831,activation,0.37926369893059875
28606,lncRNA_7506,FUN_017749,0.35890539463595983,0.02294778438254915,activation,0.35890539463595983
28607,lncRNA_26554,FUN_017749,0.5146071748895488,0.0006806019039576982,activation,0.5146071748895488
28608,lncRNA_46201,FUN_017749,0.5216898354496017,0.0005559271928463844,activation,0.5216898354496017
28609,lncRNA_14779,FUN_017749,0.7577625108357806,1.502319823129557e-08,activation,0.7577625108357806
28610,lncRNA_40243,FUN_017749,0.43672904709225946,0.00483932839219774,activation,0.43672904709225946
28611,lncRNA_31750,FUN_017749,0.6211556564842913,1.8946214890763317e-05,activation,0.6211556564842913
28612,lncRNA_33410,FUN_017749,0.4616166358800161,0.002715000741238299,activation,0.4616166358800161
28613,lncRNA_52478,FUN_017749,0.572149836045232,0.00011469027518512802,activation,0.572149836045232
28614,lncRNA_17828,FUN_017749,0.3663041724805411,0.020088074455266815,activation,0.3663041724805411
28615,lncRNA_28497,FUN_017749,0.45342525026004854,0.0032994335011108976,activation,0.45342525026004854
28616,lncRNA_297,FUN_017749,0.3341411488590127,0.035093990001954276,activation,0.3341411488590127
28617,lncRNA_48666,FUN_017749,0.8378518938312611,1.5550727106922455e-11,activation,0.8378518938312611
28618,lncRNA_46006,FUN_017749,0.5137057519106571,0.0006981375189501169,activation,0.5137057519106571
28619,lncRNA_799,FUN_017749,0.6542323890530879,4.679367213722904e-06,activation,0.6542323890530879
28620,lncRNA_27367,FUN_017749,0.7331812390604832,7.433951101943708e-08,activation,0.7331812390604832
28621,lncRNA_46117,FUN_017749,0.3797743200971764,0.015646021173772694,activation,0.3797743200971764
28622,lncRNA_1013,FUN_017749,0.4804664900825673,0.0017017890014907108,activation,0.4804664900825673
28623,lncRNA_14926,FUN_017749,0.42418684751377833,0.0063746907232665505,activation,0.42418684751377833
28624,lncRNA_55061,FUN_017749,0.778470495590276,3.3514277923506427e-09,activation,0.778470495590276
28625,lncRNA_8642,FUN_017749,0.31940363574454056,0.04453752151546391,activation,0.31940363574454056
28626,lncRNA_52375,FUN_017749,0.349390462806261,0.027116736841088795,activation,0.349390462806261
28627,lncRNA_49560,FUN_017749,0.8038195412014959,4.230535901116934e-10,activation,0.8038195412014959
28628,lncRNA_6699,FUN_017749,0.4451504203815673,0.0039986091228213574,activation,0.4451504203815673
28629,lncRNA_40525,FUN_017749,0.6187241963033695,2.0866162980108257e-05,activation,0.6187241963033695
28630,lncRNA_172,FUN_017749,0.40982120565991437,0.008633920617299133,activation,0.40982120565991437
28631,lncRNA_37117,FUN_017749,0.38973046911369946,0.012923099096329544,activation,0.38973046911369946
28632,lncRNA_25675,FUN_017749,0.39484077626551595,0.011689348146470416,activation,0.39484077626551595
28633,lncRNA_36748,FUN_017749,0.5918360096467207,5.762654184171592e-05,activation,0.5918360096467207
28634,lncRNA_33160,FUN_017749,0.37821806471727143,0.01611256931061165,activation,0.37821806471727143
28635,lncRNA_24870,FUN_017749,0.8362627979672054,1.844401623005286e-11,activation,0.8362627979672054
28636,lncRNA_52373,FUN_017749,0.6866938238749201,9.95583323970001e-07,activation,0.6866938238749201
28637,lncRNA_29808,FUN_017749,0.5449096904675524,0.00027736829617830866,activation,0.5449096904675524
28638,lncRNA_4757,FUN_017749,0.684414983174252,1.1169401579170315e-06,activation,0.684414983174252
28639,lncRNA_27315,FUN_017749,0.6958734385826653,6.198075135284715e-07,activation,0.6958734385826653
28640,lncRNA_29480,FUN_017749,0.5199808012023365,0.000583979074177541,activation,0.5199808012023365
28641,lncRNA_39742,FUN_017749,0.7789395341385448,3.2335149075638804e-09,activation,0.7789395341385448
28642,lncRNA_36556,FUN_017749,0.4584583402870199,0.002928596110713469,activation,0.4584583402870199
28643,lncRNA_54056,FUN_017749,0.5143810679813724,0.0006849631124996601,activation,0.5143810679813724
28644,lncRNA_33406,FUN_017749,0.31489771394516014,0.04780404680440958,activation,0.31489771394516014
28645,lncRNA_48662,FUN_017749,0.4758955772728247,0.0019105228350784831,activation,0.4758955772728247
28646,lncRNA_27791,FUN_017749,0.6528318920779596,4.9818301426893795e-06,activation,0.6528318920779596
28647,lncRNA_45528,FUN_017749,0.6428215076564865,7.724019379328941e-06,activation,0.6428215076564865
28648,lncRNA_38094,FUN_037733,0.3927356352760624,0.012184861179602303,activation,0.3927356352760624
28649,lncRNA_20490,FUN_037733,0.31416847512832213,0.04835042090809822,activation,0.31416847512832213
28650,lncRNA_27775,FUN_037733,0.6140342768424842,2.5079392528714022e-05,activation,0.6140342768424842
28651,lncRNA_32638,FUN_037733,0.3228845471152587,0.04213982745901839,activation,0.3228845471152587
28652,lncRNA_42954,FUN_037733,0.3953618639104553,0.011569376718356792,activation,0.3953618639104553
28653,lncRNA_10652,FUN_037733,0.4439164646751734,0.0041132192488288815,activation,0.4439164646751734
28654,lncRNA_14095,FUN_037733,0.44651446973802295,0.003875162438331294,activation,0.44651446973802295
28655,lncRNA_22336,FUN_037733,0.4608301046814623,0.0027668749627376725,activation,0.4608301046814623
28656,lncRNA_42705,FUN_037733,0.44061042471750594,0.004434492169441275,activation,0.44061042471750594
28657,lncRNA_13292,FUN_037733,0.35978750904492063,0.02258996542677521,activation,0.35978750904492063
28658,lncRNA_7401,FUN_037733,0.4802771750534479,0.0017100171727430654,activation,0.4802771750534479
28659,lncRNA_30450,FUN_037733,0.34173093978775815,0.030911995298993675,activation,0.34173093978775815
28660,lncRNA_23525,FUN_037733,0.3537429120790439,0.02513788859244093,activation,0.3537429120790439
28661,lncRNA_55673,FUN_037733,0.3937342141068929,0.011947630935251172,activation,0.3937342141068929
28662,lncRNA_46502,FUN_037733,0.3670763694324993,0.01980762298522454,activation,0.3670763694324993
28663,lncRNA_7567,FUN_037733,0.41863640626234033,0.0071783452858766895,activation,0.41863640626234033
28664,lncRNA_13121,FUN_037733,0.40123334943060135,0.010288427991507518,activation,0.40123334943060135
28665,lncRNA_47226,FUN_037733,0.4336158476434879,0.005186860809403102,activation,0.4336158476434879
28666,lncRNA_6556,FUN_037733,0.3798112967813716,0.01563507619044622,activation,0.3798112967813716
28667,lncRNA_54512,FUN_037733,0.5531958790386439,0.00021373867335976133,activation,0.5531958790386439
28668,lncRNA_45644,FUN_037733,0.38853662845639775,0.013226734100109676,activation,0.38853662845639775
28669,lncRNA_32530,FUN_037733,0.5041157878264962,0.0009111978818559095,activation,0.5041157878264962
28670,lncRNA_35986,FUN_037733,0.3832165747961672,0.014654450377944992,activation,0.3832165747961672
28671,lncRNA_21196,FUN_037733,0.4863012159352402,0.001464731409174741,activation,0.4863012159352402
28672,lncRNA_49528,FUN_037733,0.36603151494350294,0.020187891022011042,activation,0.36603151494350294
28673,lncRNA_10574,FUN_037733,0.43100338847720854,0.00549499065282684,activation,0.43100338847720854
28674,lncRNA_14839,FUN_037733,0.4470193453160773,0.003830320765811791,activation,0.4470193453160773
28675,lncRNA_18070,FUN_037733,0.5233780907583688,0.0005294047387399694,activation,0.5233780907583688
28676,lncRNA_51460,FUN_037733,0.4452484515083795,0.003989624430007272,activation,0.4452484515083795
28677,lncRNA_21584,FUN_037733,0.35105906624776584,0.02634337645385116,activation,0.35105906624776584
28678,lncRNA_36250,FUN_037733,0.39700731243426035,0.01119739889889654,activation,0.39700731243426035
28679,lncRNA_7150,FUN_037733,0.4166454203281371,0.007487154483878933,activation,0.4166454203281371
28680,lncRNA_28917,FUN_037733,0.5639128719976596,0.00015101969114416982,activation,0.5639128719976596
28681,lncRNA_6809,FUN_037733,0.6536813244235744,4.7963078930288185e-06,activation,0.6536813244235744
28682,lncRNA_37094,FUN_037733,0.6382855279257531,9.373717257084721e-06,activation,0.6382855279257531
28683,lncRNA_3319,FUN_037733,0.4111344918197338,0.008402214507954548,activation,0.4111344918197338
28684,lncRNA_42796,FUN_037733,0.533477120090821,0.0003930550771459961,activation,0.533477120090821
28685,lncRNA_26714,FUN_037733,0.34939139204376607,0.027116300984177857,activation,0.34939139204376607
28686,lncRNA_12004,FUN_037733,0.3795355960032299,0.015716838556956027,activation,0.3795355960032299
28687,lncRNA_55657,FUN_037733,0.3447596996722149,0.02936204760756741,activation,0.3447596996722149
28688,lncRNA_2836,FUN_037733,0.37668577350002114,0.016583343713159837,activation,0.37668577350002114
28689,lncRNA_8467,FUN_026170,0.3156677571401753,0.047232517611117616,activation,0.3156677571401753
28690,lncRNA_46389,FUN_026170,0.6301423600919216,1.316683726187255e-05,activation,0.6301423600919216
28691,lncRNA_52161,FUN_026170,0.521423464126599,0.000560218591744622,activation,0.521423464126599
28692,lncRNA_13320,FUN_026170,0.3486944872538646,0.02744481647240767,activation,0.3486944872538646
28693,lncRNA_48640,FUN_026170,0.443225303959439,0.004178655765006265,activation,0.443225303959439
