,mirna,gene,correlation,p_value,regulation_type,strength
2722,Cluster_2372,FUN_043759,0.41020357749498754,0.008565899101033376,activation,0.41020357749498754
2723,Cluster_13647,FUN_026223,0.7019858835061692,4.476735368590236e-07,activation,0.7019858835061692
2724,Cluster_17245,FUN_036833,0.32715136147531093,0.039344900652833456,activation,0.32715136147531093
2725,Cluster_16354,FUN_036833,0.384244088601158,0.014368975987896281,activation,0.384244088601158
2726,Cluster_4036,FUN_036833,0.37602252429242,0.01679068294090906,activation,0.37602252429242
2727,Cluster_15097,FUN_041733,0.3405136653224374,0.03155362543800871,activation,0.3405136653224374
2728,Cluster_1950,FUN_028663,0.3585619617254872,0.02308836555302676,activation,0.3585619617254872
2729,Cluster_14532,FUN_028663,0.3691125802786375,0.019083787934641445,activation,0.3691125802786375
2730,Cluster_4026,FUN_028663,0.4938786192474581,0.0012006824775029359,activation,0.4938786192474581
2731,Cluster_9786,FUN_028663,0.35514967380887363,0.02452455565056102,activation,0.35514967380887363
2732,Cluster_5516,FUN_028663,0.33572871439805324,0.03418292580162614,activation,0.33572871439805324
2733,Cluster_13327,FUN_028663,0.42693013417801023,0.006007035610897954,activation,0.42693013417801023
2734,Cluster_1832,FUN_028663,0.34065687023174496,0.031477577309057266,activation,0.34065687023174496
2735,Cluster_9420,FUN_028663,0.4774877091372268,0.0018353903037496649,activation,0.4774877091372268
2736,Cluster_9380,FUN_028663,0.33385378464564514,0.035261008208690235,activation,0.33385378464564514
2737,Cluster_2372,FUN_028663,0.4362042167783232,0.004896458977136237,activation,0.4362042167783232
2738,Cluster_1950,FUN_004299,0.33747728564993495,0.03320200789780682,activation,0.33747728564993495
2739,Cluster_9366,FUN_004299,0.3968115166834491,0.011241120160873174,activation,0.3968115166834491
2740,Cluster_1833,FUN_004299,0.41428401210129107,0.007868175418386771,activation,0.41428401210129107
2741,Cluster_9786,FUN_004299,0.32165201342830135,0.04297652808172661,activation,0.32165201342830135
2742,Cluster_4034,FUN_004299,0.3300171265073983,0.03755394214609728,activation,0.3300171265073983
2743,Cluster_5685,FUN_004299,0.551605903229391,0.0002248170024281609,activation,0.551605903229391
2744,Cluster_17192,FUN_004299,0.4590686448695657,0.0028862103933475353,activation,0.4590686448695657
2745,Cluster_17186,FUN_004299,0.3204055509950207,0.043836339214988904,activation,0.3204055509950207
2746,Cluster_4026,FUN_009509,0.3278519409335876,0.038900774084620844,activation,0.3278519409335876
2747,Cluster_5603,FUN_009509,0.4458968528013714,0.003930639153835516,activation,0.4458968528013714
2748,Cluster_5685,FUN_009509,0.33862838763168013,0.03256896858127564,activation,0.33862838763168013
2749,Cluster_13327,FUN_009509,0.4288935354554016,0.0057552894634078575,activation,0.4288935354554016
2750,Cluster_1832,FUN_009509,0.3195296552168082,0.0444488317194331,activation,0.3195296552168082
2751,Cluster_4752,FUN_009509,0.31359303281117046,0.0487851086406124,activation,0.31359303281117046
2752,Cluster_5517,FUN_009509,0.36157056918694447,0.021880887130896618,activation,0.36157056918694447
2753,Cluster_1865,FUN_009509,0.40466709689542346,0.009597003030629703,activation,0.40466709689542346
2754,Cluster_14610,FUN_004640,0.345833085622259,0.028828389917379158,activation,0.345833085622259
2755,Cluster_13327,FUN_004640,0.33414776247217415,0.035090153763921446,activation,0.33414776247217415
2756,Cluster_1950,FUN_014749,0.4577802711026786,0.002976326319889865,activation,0.4577802711026786
2757,Cluster_14532,FUN_014749,0.3978917577366101,0.011001703194573338,activation,0.3978917577366101
2758,Cluster_4026,FUN_014749,0.327186439729311,0.03932256526376473,activation,0.327186439729311
2759,Cluster_15097,FUN_014749,0.3380587877487154,0.03288096410134321,activation,0.3380587877487154
2760,Cluster_1819,FUN_014749,0.4341846668130629,0.005121793147050494,activation,0.4341846668130629
2761,Cluster_14146,FUN_014749,0.36295753397252184,0.021342262892693625,activation,0.36295753397252184
2762,Cluster_10452,FUN_014749,0.31736716299503714,0.045990720100188724,activation,0.31736716299503714
2763,Cluster_3109,FUN_014749,0.3295579194585434,0.03783635843582427,activation,0.3295579194585434
2764,Cluster_9366,FUN_014749,0.38983814267972344,0.012896007281314154,activation,0.38983814267972344
2765,Cluster_9786,FUN_014749,0.3162427255651402,0.046809380490553276,activation,0.3162427255651402
2766,Cluster_4034,FUN_014749,0.42525520634791736,0.006229262722000423,activation,0.42525520634791736
2767,Cluster_5685,FUN_014749,0.46157597456372795,0.002717661434797854,activation,0.46157597456372795
2768,Cluster_14692,FUN_014749,0.4739156886146215,0.0020077245198322725,activation,0.4739156886146215
2769,Cluster_17173,FUN_014749,0.3248993245851647,0.04080062375622562,activation,0.3248993245851647
2770,Cluster_5516,FUN_014749,0.4274673003274871,0.005937232166153623,activation,0.4274673003274871
2771,Cluster_13327,FUN_014749,0.4772233969897274,0.0018476798908672795,activation,0.4772233969897274
2772,Cluster_3301,FUN_014749,0.3481575732297275,0.02770015473115034,activation,0.3481575732297275
2773,Cluster_1832,FUN_014749,0.4417010522726245,0.004326177021413009,activation,0.4417010522726245
2774,Cluster_9420,FUN_014749,0.368028677858249,0.019466282197384936,activation,0.368028677858249
2775,Cluster_1865,FUN_014749,0.3605578146805854,0.022281317840605393,activation,0.3605578146805854
2776,Cluster_2372,FUN_014749,0.32908877942368353,0.03812667161202989,activation,0.32908877942368353
2777,Cluster_14605,FUN_014749,0.4540735678719775,0.0032494724023401293,activation,0.4540735678719775
2778,Cluster_4036,FUN_014749,0.4095954652115823,0.00867429548717006,activation,0.4095954652115823
2779,Cluster_9532,FUN_002536,0.33118088152138475,0.036845925344278455,activation,0.33118088152138475
2780,Cluster_1950,FUN_002536,0.4502468039788417,0.003554209646011454,activation,0.4502468039788417
2781,Cluster_14532,FUN_002536,0.5977046362305771,4.652683260921057e-05,activation,0.5977046362305771
2782,Cluster_4026,FUN_002536,0.5407219916227625,0.0003156031097718361,activation,0.5407219916227625
2783,Cluster_5603,FUN_002536,0.386030522294106,0.01388385354593522,activation,0.386030522294106
2784,Cluster_14610,FUN_002536,0.4701853309022664,0.002202753463637232,activation,0.4701853309022664
2785,Cluster_15097,FUN_002536,0.49647969721134044,0.001120304659055508,activation,0.49647969721134044
2786,Cluster_1819,FUN_002536,0.5514499180832091,0.00022593121684507707,activation,0.5514499180832091
2787,Cluster_14146,FUN_002536,0.35700554040229343,0.02373450093568138,activation,0.35700554040229343
2788,Cluster_10452,FUN_002536,0.33228659652878134,0.03618336423216632,activation,0.33228659652878134
2789,Cluster_17245,FUN_002536,0.3418544048457313,0.030847521181028913,activation,0.3418544048457313
2790,Cluster_3109,FUN_002536,0.3157730139292069,0.04715482587439745,activation,0.3157730139292069
2791,Cluster_9366,FUN_002536,0.36234435664828507,0.021579006175702835,activation,0.36234435664828507
2792,Cluster_9786,FUN_002536,0.42022200406811966,0.006940321117244882,activation,0.42022200406811966
2793,Cluster_4034,FUN_002536,0.4114649001088076,0.008344767214119347,activation,0.4114649001088076
2794,Cluster_2746,FUN_002536,0.4393811075973566,0.004559400994793028,activation,0.4393811075973566
2795,Cluster_14692,FUN_002536,0.5068663732928335,0.0008448522316469964,activation,0.5068663732928335
2796,Cluster_17173,FUN_002536,0.3918708400890805,0.012393533496614375,activation,0.3918708400890805
2797,Cluster_5516,FUN_002536,0.48643447402684004,0.0014596768669983015,activation,0.48643447402684004
2798,Cluster_13327,FUN_002536,0.5262582932953542,0.000486757726066209,activation,0.5262582932953542
2799,Cluster_16354,FUN_002536,0.4315875093136091,0.005424753414123431,activation,0.4315875093136091
2800,Cluster_3301,FUN_002536,0.5640931182433594,0.0001501246948635535,activation,0.5640931182433594
2801,Cluster_1832,FUN_002536,0.397296055120114,0.011133187028590721,activation,0.397296055120114
2802,Cluster_5517,FUN_002536,0.35142118718182375,0.026177979982133157,activation,0.35142118718182375
2803,Cluster_17623,FUN_002536,0.41430556320749223,0.007864624120577873,activation,0.41430556320749223
2804,Cluster_9420,FUN_002536,0.5364612955075163,0.0003592978469743154,activation,0.5364612955075163
2805,Cluster_9380,FUN_002536,0.3261908261762277,0.0399605307500681,activation,0.3261908261762277
2806,Cluster_1865,FUN_002536,0.4238866879501323,0.0064160730560355525,activation,0.4238866879501323
2807,Cluster_2372,FUN_002536,0.4455386552725717,0.003963129851205105,activation,0.4455386552725717
2808,Cluster_14605,FUN_002536,0.5669170145443326,0.00013671423526607801,activation,0.5669170145443326
2809,Cluster_17186,FUN_002536,0.3254496673160147,0.040440898516872194,activation,0.3254496673160147
2810,Cluster_17192,FUN_004778,-0.32283985218392186,0.042169935551503335,repression,0.32283985218392186
2811,Cluster_12081,FUN_000913,-0.4293132769707112,0.0057026710480618725,repression,0.4293132769707112
2812,Cluster_12083,FUN_000913,-0.3941233070369645,0.011856264744576305,repression,0.3941233070369645
2813,Cluster_12087,FUN_000913,-0.38160572133178633,0.015111644598097058,repression,0.38160572133178633
2814,Cluster_14532,FUN_018864,0.459580231869081,0.002851095532281702,activation,0.459580231869081
2815,Cluster_5603,FUN_018864,0.32054404093404515,0.04374012580700933,activation,0.32054404093404515
2816,Cluster_14610,FUN_018864,0.3880346979414316,0.013356187817020585,activation,0.3880346979414316
2817,Cluster_15097,FUN_018864,0.3472256545295822,0.02814801048829175,activation,0.3472256545295822
2818,Cluster_1819,FUN_018864,0.3407478674573741,0.03142933220822213,activation,0.3407478674573741
2819,Cluster_14146,FUN_018864,0.3417372945313714,0.030908674109947836,activation,0.3417372945313714
2820,Cluster_17245,FUN_018864,0.38398915644935955,0.014439361107134323,activation,0.38398915644935955
2821,Cluster_3109,FUN_018864,0.34513784709196543,0.029173120340181827,activation,0.34513784709196543
2822,Cluster_9786,FUN_018864,0.32435764411590545,0.04115722408743826,activation,0.32435764411590545
2823,Cluster_5516,FUN_018864,0.4229639017126838,0.0065447513241910695,activation,0.4229639017126838
2824,Cluster_13327,FUN_018864,0.35927537318422026,0.022797136081373324,activation,0.35927537318422026
2825,Cluster_16354,FUN_018864,0.4383329545584926,0.004668305796940968,activation,0.4383329545584926
2826,Cluster_1832,FUN_018864,0.35757656936928445,0.02349571647552081,activation,0.35757656936928445
2827,Cluster_5517,FUN_018864,0.3128950860196934,0.049316555578635124,activation,0.3128950860196934
2828,Cluster_17623,FUN_018864,0.3879551434731282,0.013376804170501955,activation,0.3879551434731282
2829,Cluster_3227,FUN_018864,0.3273256326193525,0.03923403873723362,activation,0.3273256326193525
2830,Cluster_9420,FUN_018864,0.3761947416968185,0.016736637053469807,activation,0.3761947416968185
2831,Cluster_1865,FUN_018864,0.42275198365033295,0.006574614773961611,activation,0.42275198365033295
2832,Cluster_2372,FUN_018864,0.42794644279814753,0.005875561686362873,activation,0.42794644279814753
2833,Cluster_14605,FUN_018864,0.41993049840108115,0.006983563385764,activation,0.41993049840108115
2834,Cluster_4036,FUN_018864,0.32593466771833357,0.04012602675669632,activation,0.32593466771833357
2835,Cluster_12081,FUN_013726,0.47487561990369426,0.0019600665189324017,activation,0.47487561990369426
2836,Cluster_12083,FUN_013726,0.5024986804275448,0.0009523297433539967,activation,0.5024986804275448
2837,Cluster_12087,FUN_013726,0.5106248049679543,0.0007611530524488876,activation,0.5106248049679543
2838,Cluster_14532,FUN_035101,0.5100731474799312,0.0007729562303099911,activation,0.5100731474799312
2839,Cluster_5603,FUN_035101,0.3649095681941841,0.020603003213178085,activation,0.3649095681941841
2840,Cluster_15097,FUN_035101,0.35903762761088664,0.022893846596829737,activation,0.35903762761088664
2841,Cluster_1819,FUN_035101,0.41362242728618104,0.007977867291134302,activation,0.41362242728618104
2842,Cluster_14146,FUN_035101,0.34480153113268,0.02934109851477701,activation,0.34480153113268
2843,Cluster_10452,FUN_035101,0.43885744680682043,0.004613531004104707,activation,0.43885744680682043
2844,Cluster_3109,FUN_035101,0.4502345568501555,0.003555223645124908,activation,0.4502345568501555
2845,Cluster_14692,FUN_035101,0.3200077437438932,0.04411366287986356,activation,0.3200077437438932
2846,Cluster_5516,FUN_035101,0.39646090973160414,0.011319774326578763,activation,0.39646090973160414
2847,Cluster_13327,FUN_035101,0.3410574392628618,0.03126565836662444,activation,0.3410574392628618
2848,Cluster_16354,FUN_035101,0.4144669942789709,0.007838066494371024,activation,0.4144669942789709
2849,Cluster_17623,FUN_035101,0.37412088141683963,0.017397302069094754,activation,0.37412088141683963
2850,Cluster_1865,FUN_035101,0.5467741787965158,0.0002617268805852275,activation,0.5467741787965158
2851,Cluster_3226,FUN_035101,0.3357173885871726,0.034189356011490535,activation,0.3357173885871726
2852,Cluster_13647,FUN_035101,0.39630466115207863,0.011354977435846797,activation,0.39630466115207863
2853,Cluster_14532,FUN_032569,0.34083363743135103,0.03138391424724402,activation,0.34083363743135103
2854,Cluster_5603,FUN_032569,0.32431670501877613,0.041184277867951535,activation,0.32431670501877613
2855,Cluster_5516,FUN_032569,0.3860897501698448,0.013868010324988059,activation,0.3860897501698448
2856,Cluster_13327,FUN_032569,0.45538734547634785,0.003150253165731858,activation,0.45538734547634785
2857,Cluster_16354,FUN_032569,0.3809163500744211,0.015310954087906248,activation,0.3809163500744211
2858,Cluster_1951,FUN_032569,0.34590823926011427,0.02879132780376043,activation,0.34590823926011427
2859,Cluster_1832,FUN_032569,0.3510106633306083,0.026365549692417715,activation,0.3510106633306083
2860,Cluster_1865,FUN_032569,0.316703732768912,0.04647232669484696,activation,0.316703732768912
2861,Cluster_13647,FUN_032569,0.3861601555044997,0.013849197106703622,activation,0.3861601555044997
2862,Cluster_4036,FUN_032569,0.3375096726618253,0.03318405978367277,activation,0.3375096726618253
2863,Cluster_1950,FUN_007766,0.4329638127856918,0.005262328072931496,activation,0.4329638127856918
2864,Cluster_14532,FUN_007766,0.6990424520249325,5.241272310223375e-07,activation,0.6990424520249325
2865,Cluster_4026,FUN_007766,0.4173650334406251,0.007374245990934209,activation,0.4173650334406251
2866,Cluster_5603,FUN_007766,0.4153357743197986,0.00769646012552284,activation,0.4153357743197986
2867,Cluster_14610,FUN_007766,0.5502981689744126,0.00023431334497261408,activation,0.5502981689744126
2868,Cluster_15097,FUN_007766,0.5025229476946899,0.0009517005003615947,activation,0.5025229476946899
2869,Cluster_1819,FUN_007766,0.6621324126828392,3.2665878271913373e-06,activation,0.6621324126828392
2870,Cluster_14146,FUN_007766,0.465510564696447,0.0024705425540738797,activation,0.465510564696447
2871,Cluster_10452,FUN_007766,0.4455610121455322,0.003961095122081133,activation,0.4455610121455322
2872,Cluster_17245,FUN_007766,0.5763907812198882,9.925369902239996e-05,activation,0.5763907812198882
2873,Cluster_3109,FUN_007766,0.6344490858550988,1.1014485265602158e-05,activation,0.6344490858550988
2874,Cluster_9366,FUN_007766,0.4193414802246339,0.007071647975472832,activation,0.4193414802246339
2875,Cluster_9786,FUN_007766,0.5775493596807232,9.53773471523504e-05,activation,0.5775493596807232
2876,Cluster_4034,FUN_007766,0.5181185673870564,0.0006159786592247182,activation,0.5181185673870564
2877,Cluster_2746,FUN_007766,0.39714828750692344,0.0111660089216379,activation,0.39714828750692344
2878,Cluster_14692,FUN_007766,0.5567427983429517,0.00019077690196749047,activation,0.5567427983429517
2879,Cluster_17173,FUN_007766,0.3385239563375891,0.03262598741757164,activation,0.3385239563375891
2880,Cluster_5516,FUN_007766,0.6427401651604406,7.751093318148248e-06,activation,0.6427401651604406
2881,Cluster_13327,FUN_007766,0.4714528060680939,0.002134697214627025,activation,0.4714528060680939
2882,Cluster_16354,FUN_007766,0.6439965788900923,7.342459704631546e-06,activation,0.6439965788900923
2883,Cluster_3301,FUN_007766,0.4774221337089275,0.0018384325906858632,activation,0.4774221337089275
2884,Cluster_1836,FUN_007766,0.3802721822714573,0.015499197014847234,activation,0.3802721822714573
2885,Cluster_1832,FUN_007766,0.474520429846573,0.001977583332743362,activation,0.474520429846573
2886,Cluster_2500,FUN_007766,0.5123735329763144,0.0007247912826332718,activation,0.5123735329763144
2887,Cluster_5517,FUN_007766,0.3875448948470642,0.013483548096284458,activation,0.3875448948470642
2888,Cluster_17623,FUN_007766,0.6578516064752689,3.974120302515593e-06,activation,0.6578516064752689
2889,Cluster_4754,FUN_007766,0.3424537373575135,0.030536118809417305,activation,0.3424537373575135
2890,Cluster_3227,FUN_007766,0.4900450914669398,0.0013284648127568882,activation,0.4900450914669398
2891,Cluster_9420,FUN_007766,0.5946530875473747,5.202899201602888e-05,activation,0.5946530875473747
2892,Cluster_9380,FUN_007766,0.4564488827786198,0.0030720292614032575,activation,0.4564488827786198
2893,Cluster_1865,FUN_007766,0.6075976288411449,3.2127612839102144e-05,activation,0.6075976288411449
2894,Cluster_3226,FUN_007766,0.3433330315095629,0.03008394654593844,activation,0.3433330315095629
2895,Cluster_2372,FUN_007766,0.6419289297338207,8.025904111481125e-06,activation,0.6419289297338207
2896,Cluster_14605,FUN_007766,0.6720491833248008,2.04899725288225e-06,activation,0.6720491833248008
2897,Cluster_17186,FUN_007766,0.3480603882787667,0.027746582095811094,activation,0.3480603882787667
2898,Cluster_4036,FUN_007766,0.3298399443998613,0.03766270601062552,activation,0.3298399443998613
2899,Cluster_1819,FUN_004459,0.32988640706407835,0.0376341598904869,activation,0.32988640706407835
2900,Cluster_17245,FUN_004459,0.4217713818213068,0.006714336784272783,activation,0.4217713818213068
2901,Cluster_3109,FUN_004459,0.3923983164856293,0.012265896960298358,activation,0.3923983164856293
2902,Cluster_9366,FUN_004459,0.4282163146620543,0.005841070950272552,activation,0.4282163146620543
2903,Cluster_9786,FUN_004459,0.3943889852844422,0.011794220745450553,activation,0.3943889852844422
2904,Cluster_4034,FUN_004459,0.43059080862477406,0.005545074390405585,activation,0.43059080862477406
2905,Cluster_5685,FUN_004459,0.39285461052330456,0.012156387968035452,activation,0.39285461052330456
2906,Cluster_14692,FUN_004459,0.37301070563537825,0.01775989531688832,activation,0.37301070563537825
2907,Cluster_1951,FUN_004459,0.3527554653177312,0.025575972305292915,activation,0.3527554653177312
2908,Cluster_3227,FUN_004459,0.40036251609271645,0.010470394553453872,activation,0.40036251609271645
2909,Cluster_2372,FUN_004459,0.3684853372940518,0.019304357101392482,activation,0.3684853372940518
2910,Cluster_14605,FUN_004459,0.3130531530589018,0.04919579002124963,activation,0.3130531530589018
2911,Cluster_14532,FUN_031491,0.45916892739179116,0.0028792973999281334,activation,0.45916892739179116
2912,Cluster_14610,FUN_031491,0.5134651671595006,0.0007028852551939359,activation,0.5134651671595006
2913,Cluster_15097,FUN_031491,0.5668538390322138,0.00013700200459585478,activation,0.5668538390322138
2914,Cluster_1819,FUN_031491,0.3855334525308345,0.014017423125131977,activation,0.3855334525308345
2915,Cluster_14146,FUN_031491,0.31878585887202576,0.04497437477673538,activation,0.31878585887202576
2916,Cluster_10452,FUN_031491,0.3155834607616895,0.04729481260609659,activation,0.3155834607616895
2917,Cluster_17245,FUN_031491,0.42902750747896556,0.005738449398428322,activation,0.42902750747896556
2918,Cluster_3109,FUN_031491,0.37104149080054016,0.018418693790856644,activation,0.37104149080054016
2919,Cluster_9366,FUN_031491,0.3872716011140489,0.013555057384725623,activation,0.3872716011140489
2920,Cluster_5516,FUN_031491,0.3268473196659609,0.03953892670480081,activation,0.3268473196659609
2921,Cluster_16354,FUN_031491,0.34292731869552817,0.03029189115582463,activation,0.34292731869552817
2922,Cluster_3301,FUN_031491,0.4199278109439421,0.0069839631237293585,activation,0.4199278109439421
2923,Cluster_2500,FUN_031491,0.4448443201195871,0.004026777187587072,activation,0.4448443201195871
2924,Cluster_5517,FUN_031491,0.38961211544756824,0.012952933864855925,activation,0.38961211544756824
2925,Cluster_17623,FUN_031491,0.5078694380504191,0.000821749205204006,activation,0.5078694380504191
2926,Cluster_4754,FUN_031491,0.3215069485508779,0.043075884979565764,activation,0.3215069485508779
2927,Cluster_1865,FUN_031491,0.5199434844826646,0.000584605438680623,activation,0.5199434844826646
2928,Cluster_3226,FUN_031491,0.33252961655836555,0.036039057374106696,activation,0.33252961655836555
2929,Cluster_2372,FUN_031491,0.3163636441072719,0.046720783550727986,activation,0.3163636441072719
2930,Cluster_14605,FUN_031491,0.36959888789429085,0.018914237039282685,activation,0.36959888789429085
2931,Cluster_14532,FUN_008025,0.6570586584337177,4.119701099581586e-06,activation,0.6570586584337177
2932,Cluster_5603,FUN_008025,0.40232760368723886,0.010063611066676319,activation,0.40232760368723886
2933,Cluster_14610,FUN_008025,0.4693520394317448,0.00224852921377522,activation,0.4693520394317448
2934,Cluster_15097,FUN_008025,0.5215272807033946,0.0005585425386098331,activation,0.5215272807033946
2935,Cluster_1819,FUN_008025,0.4535180653774541,0.0032922399989767526,activation,0.4535180653774541
2936,Cluster_14146,FUN_008025,0.40853108221908613,0.008866854866470604,activation,0.40853108221908613
2937,Cluster_10452,FUN_008025,0.45087994082765426,0.0035021318307040237,activation,0.45087994082765426
2938,Cluster_17245,FUN_008025,0.5202597996218923,0.0005793150197778491,activation,0.5202597996218923
2939,Cluster_3109,FUN_008025,0.3712419559697674,0.018350703586553458,activation,0.3712419559697674
2940,Cluster_9366,FUN_008025,0.32000632817537905,0.04411465224785468,activation,0.32000632817537905
2941,Cluster_9786,FUN_008025,0.329108037394897,0.03811471872528334,activation,0.329108037394897
2942,Cluster_4034,FUN_008025,0.33182581844592185,0.036458274993783804,activation,0.33182581844592185
2943,Cluster_2746,FUN_008025,0.4743888725248335,0.001984106210517647,activation,0.4743888725248335
2944,Cluster_14692,FUN_008025,0.38207493457116076,0.014977244487074395,activation,0.38207493457116076
2945,Cluster_5516,FUN_008025,0.5661356459141849,0.0001403121210543874,activation,0.5661356459141849
2946,Cluster_13327,FUN_008025,0.4286279917411898,0.0057887942766340645,activation,0.4286279917411898
2947,Cluster_16354,FUN_008025,0.6542044829151243,4.6852256159380855e-06,activation,0.6542044829151243
2948,Cluster_3301,FUN_008025,0.5056114285326513,0.000874569407587391,activation,0.5056114285326513
2949,Cluster_1832,FUN_008025,0.349330024717704,0.027145097665094813,activation,0.349330024717704
2950,Cluster_2500,FUN_008025,0.5197603990853618,0.0005876872448067894,activation,0.5197603990853618
2951,Cluster_5517,FUN_008025,0.4234280929126319,0.006479746346567251,activation,0.4234280929126319
2952,Cluster_17623,FUN_008025,0.4842846799076205,0.0015431310512639702,activation,0.4842846799076205
2953,Cluster_9420,FUN_008025,0.4841193317375634,0.0015497210075932793,activation,0.4841193317375634
2954,Cluster_1865,FUN_008025,0.5201198047580362,0.0005816511577936025,activation,0.5201198047580362
2955,Cluster_3226,FUN_008025,0.37375622303213374,0.017515709382529394,activation,0.37375622303213374
2956,Cluster_2372,FUN_008025,0.49381126501607814,0.0012028300297969485,activation,0.49381126501607814
2957,Cluster_14605,FUN_008025,0.4843248313137349,0.0015415345566510874,activation,0.4843248313137349
2958,Cluster_4036,FUN_008025,0.4875174843602503,0.001419166429929298,activation,0.4875174843602503
2959,Cluster_5603,FUN_030390,0.47861438948232005,0.001783808115310981,activation,0.47861438948232005
2960,Cluster_13327,FUN_030390,0.48992492028921214,0.0013326579838956324,activation,0.48992492028921214
2961,Cluster_1832,FUN_030390,0.3309097829613106,0.03700987631969994,activation,0.3309097829613106
2962,Cluster_5517,FUN_030390,0.4199312356295338,0.006983453732316677,activation,0.4199312356295338
2963,Cluster_1865,FUN_030390,0.48118201010090855,0.0016710051269771531,activation,0.48118201010090855
2964,Cluster_13647,FUN_030390,0.39644108787107707,0.011324235074319752,activation,0.39644108787107707
2965,Cluster_9532,FUN_035901,0.32768449048085035,0.03900655442913829,activation,0.32768449048085035
2966,Cluster_14532,FUN_035901,0.6319732003196331,1.2208756552826253e-05,activation,0.6319732003196331
2967,Cluster_14610,FUN_035901,0.46885509132683434,0.002276224622978879,activation,0.46885509132683434
2968,Cluster_15097,FUN_035901,0.6110563922577406,2.814314215733262e-05,activation,0.6110563922577406
2969,Cluster_1819,FUN_035901,0.4913688293216983,0.0012830422065811479,activation,0.4913688293216983
2970,Cluster_14146,FUN_035901,0.32574326272874377,0.0402500514012929,activation,0.32574326272874377
2971,Cluster_10452,FUN_035901,0.4482395394702305,0.0037238094438759107,activation,0.4482395394702305
2972,Cluster_17245,FUN_035901,0.5655422831577631,0.00014310121576369928,activation,0.5655422831577631
2973,Cluster_3109,FUN_035901,0.35855350796300334,0.023091835054900815,activation,0.35855350796300334
2974,Cluster_9366,FUN_035901,0.318453005327739,0.04521118163725451,activation,0.318453005327739
2975,Cluster_4034,FUN_035901,0.3528226727452941,0.025545955878216446,activation,0.3528226727452941
2976,Cluster_2746,FUN_035901,0.46812594344256214,0.0023174033912772463,activation,0.46812594344256214
2977,Cluster_14692,FUN_035901,0.4039403418729099,0.009739929338275652,activation,0.4039403418729099
2978,Cluster_5516,FUN_035901,0.5446907767214533,0.0002792588412671819,activation,0.5446907767214533
2979,Cluster_13327,FUN_035901,0.3762597255102253,0.016716281719582695,activation,0.3762597255102253
2980,Cluster_16354,FUN_035901,0.6291225859336287,1.3729838340286007e-05,activation,0.6291225859336287
2981,Cluster_1951,FUN_035901,0.38028500163515355,0.015495431884826428,activation,0.38028500163515355
2982,Cluster_3301,FUN_035901,0.5945023051410305,5.231559840184748e-05,activation,0.5945023051410305
2983,Cluster_2500,FUN_035901,0.5591621976047508,0.0001764160952943411,activation,0.5591621976047508
2984,Cluster_5517,FUN_035901,0.4248727233911483,0.0062809945490623345,activation,0.4248727233911483
2985,Cluster_17623,FUN_035901,0.46781132014808735,0.0023353730084084705,activation,0.46781132014808735
2986,Cluster_9420,FUN_035901,0.4333696963147184,0.005215239662380158,activation,0.4333696963147184
2987,Cluster_1865,FUN_035901,0.480828079295426,0.0016861703384698074,activation,0.480828079295426
2988,Cluster_3226,FUN_035901,0.4656012715226098,0.0024650862444972775,activation,0.4656012715226098
2989,Cluster_2372,FUN_035901,0.504853906725523,0.0008929542205202228,activation,0.504853906725523
2990,Cluster_13647,FUN_035901,0.33256461878070737,0.03601831167959174,activation,0.33256461878070737
2991,Cluster_14605,FUN_035901,0.46638405654619947,0.002418437048740033,activation,0.46638405654619947
2992,Cluster_4036,FUN_035901,0.4493541532339605,0.003628781264406403,activation,0.4493541532339605
2993,Cluster_11565,FUN_024771,0.4151859884706631,0.007720716260939366,activation,0.4151859884706631
2994,Cluster_5603,FUN_005635,0.36077542445877486,0.02219476575584223,activation,0.36077542445877486
2995,Cluster_1865,FUN_005635,0.36686724486861233,0.01988324829366123,activation,0.36686724486861233
2996,Cluster_13647,FUN_005635,0.3916918456732987,0.012437101541296052,activation,0.3916918456732987
2997,Cluster_4754,FUN_015327,0.4593946337143291,0.0028637913207182775,activation,0.4593946337143291
2998,Cluster_13647,FUN_015327,0.4532377333236906,0.003314008651435101,activation,0.4532377333236906
2999,Cluster_5685,FUN_035897,0.3172587280665031,0.046069159723988895,activation,0.3172587280665031
3000,Cluster_4754,FUN_035897,0.4371019776429442,0.004799085417703281,activation,0.4371019776429442
3001,Cluster_11565,FUN_040525,0.43256276571993485,0.005309216878450393,activation,0.43256276571993485
3002,Cluster_14532,FUN_018786,0.43226728079784676,0.005343995026526733,activation,0.43226728079784676
3003,Cluster_2746,FUN_018786,0.3392645672423686,0.03222338517069988,activation,0.3392645672423686
3004,Cluster_16354,FUN_018786,0.4374573489334142,0.004761007947244612,activation,0.4374573489334142
3005,Cluster_9420,FUN_018786,0.33350389578997613,0.03546524452850594,activation,0.33350389578997613
3006,Cluster_4036,FUN_018786,0.38336999057059656,0.014611524603750918,activation,0.38336999057059656
3007,Cluster_14532,FUN_025596,0.3541771204905119,0.02494723366712283,activation,0.3541771204905119
3008,Cluster_12081,FUN_025596,-0.40520733431571715,0.009491924095404593,repression,0.40520733431571715
3009,Cluster_3301,FUN_025596,0.3447820669292619,0.029350844604474263,activation,0.3447820669292619
3010,Cluster_12083,FUN_025596,-0.34854292931400066,0.027516694151281593,repression,0.34854292931400066
